# {"arm": "left", "target_base_y": 0.086332, "hover_height_m": 0.12, "y_tolerance_m": 0.005, "grid_x_min": -0.256004, "grid_z_min": -0.321837, "recorded_at": "2026-04-14T17:39:45"}
cam_x,cam_y,cam_z,base_x,base_y,base_z,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
-0.020291,-0.057911,0.583794,-0.217982,0.083648,-0.123150,1976,2053,2277,2942,2136,1994
-0.021254,-0.057917,0.583854,-0.217258,0.083695,-0.122513,1976,2053,2277,2943,2140,1994
-0.021965,-0.058398,0.586921,-0.218573,0.084417,-0.119704,1976,2053,2278,2943,2141,1994
-0.022153,-0.058663,0.584929,-0.217199,0.084549,-0.121176,1975,2053,2276,2943,2141,1994
-0.021392,-0.057636,0.576911,-0.212892,0.082933,-0.127866,1970,2053,2269,2943,2137,1994
-0.020544,-0.061632,0.604167,-0.230237,0.088798,-0.107268,1951,2053,2266,2936,2141,1994
-0.018341,-0.063235,0.617604,-0.240203,0.091254,-0.098178,1944,2053,2269,2936,2142,1994
-0.017784,-0.060986,0.597546,-0.228361,0.087583,-0.114114,1958,2053,2277,2936,2142,1994
-0.018757,-0.060734,0.605242,-0.232319,0.087910,-0.107446,1977,2054,2278,2942,2143,1994
-0.020177,-0.058336,0.595643,-0.225338,0.084900,-0.113936,1991,2054,2278,2942,2144,1994
-0.021252,-0.057432,0.583815,-0.217242,0.083209,-0.122506,2001,2054,2278,2943,2144,1994
-0.020924,-0.056605,0.575952,-0.212686,0.081820,-0.128826,2004,2054,2278,2943,2144,1994
-0.021735,-0.057525,0.582742,-0.216201,0.083245,-0.123062,1999,2054,2278,2943,2144,1994
-0.022853,-0.059083,0.600627,-0.226274,0.086098,-0.108436,1981,2054,2278,2943,2144,1994
-0.021652,-0.057220,0.581667,-0.215611,0.082862,-0.123934,1960,2054,2278,2939,2139,1994
-0.020976,-0.057634,0.583972,-0.217553,0.083411,-0.122568,1938,2055,2278,2937,2137,1994
-0.020852,-0.056478,0.582544,-0.216790,0.082154,-0.123676,1911,2056,2278,2937,2136,1994
-0.021154,-0.056367,0.595576,-0.224550,0.082970,-0.113234,1889,2058,2278,2936,2135,1994
-0.021584,-0.055047,0.595146,-0.223965,0.081641,-0.113204,1873,2061,2278,2936,2135,1994
-0.023382,-0.055708,0.615413,-0.234975,0.083792,-0.096217,1865,2063,2278,2936,2135,1994
-0.026277,-0.055626,0.644714,-0.250672,0.085881,-0.071395,1872,2065,2278,2936,2137,1994
-0.025566,-0.056071,0.652404,-0.255947,0.086837,-0.065818,1895,2065,2279,2936,2139,1994
-0.023376,-0.053668,0.615280,-0.234923,0.081749,-0.096164,1960,2065,2279,2936,2142,1994
-0.022591,-0.055375,0.623830,-0.240769,0.084021,-0.090056,1990,2065,2279,2936,2143,1994
-0.026615,-0.054900,0.633012,-0.243233,0.084348,-0.080333,1894,2066,2279,2943,2042,1994
-0.029365,-0.053761,0.641047,-0.246007,0.083883,-0.072239,1857,2067,2280,2943,2037,1994
-0.030389,-0.053230,0.632039,-0.239678,0.082760,-0.078654,1858,2069,2280,2944,2043,1994
-0.030771,-0.050811,0.654046,-0.252913,0.081910,-0.060922,1858,2107,2279,2940,2069,1994
-0.056401,-0.047841,0.710892,-0.267605,0.083929,-0.000281,1640,2123,2254,2931,1795,1994
-0.053647,-0.047336,0.710454,-0.269517,0.083289,-0.002273,1628,2142,2233,2910,1778,1994
-0.042908,-0.045245,0.724421,-0.286593,0.081773,0.002297,1616,2156,2217,2902,1742,1994
-0.029566,-0.048177,0.723856,-0.296741,0.084141,-0.006553,1692,2162,2194,2899,1888,1994
-0.027747,-0.047591,0.711194,-0.290414,0.082598,-0.017579,1695,2103,2270,2773,1806,1994
-0.027545,-0.048736,0.685416,-0.274738,0.081921,-0.038065,1695,2102,2264,2799,1806,1994
-0.028701,-0.050491,0.686313,-0.274354,0.083778,-0.036790,1695,2102,2263,2814,1806,1994
-0.031173,-0.052204,0.686422,-0.272448,0.085588,-0.035325,1695,2099,2256,2839,1807,1994
-0.033737,-0.054190,0.701426,-0.279606,0.088720,-0.022112,1694,2097,2250,2850,1809,1994
-0.034014,-0.053377,0.673846,-0.262472,0.085983,-0.043568,1694,2096,2245,2862,1809,1994
-0.035493,-0.056725,0.686360,-0.268941,0.090257,-0.033085,1694,2096,2236,2875,1811,1994
-0.034018,-0.057826,0.673948,-0.262474,0.090426,-0.043836,1696,2096,2225,2877,1811,1994
-0.031421,-0.057825,0.676345,-0.265996,0.090493,-0.043543,1697,2098,2225,2872,1811,1994
-0.030635,-0.057387,0.673713,-0.265006,0.089841,-0.046059,1698,2099,2225,2871,1811,1994
-0.030635,-0.057387,0.673713,-0.265006,0.089841,-0.046059,1698,2100,2225,2871,1811,1994
-0.030680,-0.056694,0.673698,-0.264971,0.089151,-0.045989,1698,2100,2225,2871,1811,1994
-0.030680,-0.056694,0.673698,-0.264971,0.089151,-0.045989,1697,2100,2225,2871,1811,1994
-0.030712,-0.056577,0.674522,-0.265452,0.089094,-0.045312,1697,2101,2225,2871,1810,1994
-0.030712,-0.056577,0.674522,-0.265452,0.089094,-0.045312,1696,2102,2225,2871,1809,1994
-0.031894,-0.056730,0.687025,-0.272191,0.090169,-0.034767,1699,2105,2227,2875,1811,1994
-0.032104,-0.055596,0.686387,-0.271648,0.089002,-0.035051,1711,2104,2240,2877,1812,1994
-0.032662,-0.056202,0.697308,-0.277902,0.090395,-0.026169,1723,2106,2242,2878,1813,1994
-0.032925,-0.054911,0.698763,-0.278604,0.089221,-0.024761,1736,2108,2243,2878,1815,1994
-0.031924,-0.051978,0.672573,-0.263359,0.084418,-0.045738,1746,2109,2243,2878,1829,1994
-0.028357,-0.051423,0.683419,-0.272838,0.084490,-0.039350,1764,2109,2241,2871,1871,1994
-0.025772,-0.052383,0.684517,-0.275540,0.085425,-0.040146,1764,2109,2235,2870,1873,1994
-0.022701,-0.050898,0.662468,-0.264451,0.082277,-0.059250,1761,2109,2230,2869,1874,1994
-0.022319,-0.052416,0.673544,-0.271531,0.084554,-0.050894,1757,2109,2227,2869,1873,1994
-0.021862,-0.054156,0.685526,-0.279223,0.087112,-0.041889,1751,2109,2227,2868,1872,1994
-0.020608,-0.052549,0.662343,-0.266006,0.083834,-0.060761,1737,2109,2226,2868,1871,1994
-0.021333,-0.052503,0.661691,-0.265034,0.083770,-0.060826,1727,2109,2226,2868,1863,1994
-0.022510,-0.053004,0.664114,-0.265585,0.084485,-0.058239,1712,2109,2226,2868,1836,1994
-0.030424,-0.056008,0.713253,-0.289456,0.091236,-0.014985,1692,2109,2226,2868,1801,1994
-0.031401,-0.052219,0.675909,-0.265815,0.084873,-0.043454,1692,2109,2228,2868,1798,1994
-0.031788,-0.052253,0.673671,-0.264136,0.084764,-0.044979,1697,2109,2228,2868,1798,1994
-0.031401,-0.052219,0.675909,-0.265815,0.084873,-0.043454,1707,2109,2228,2868,1800,1994
-0.030974,-0.054464,0.686390,-0.272556,0.087831,-0.035651,1721,2109,2228,2868,1812,1994
-0.029756,-0.055217,0.699544,-0.281581,0.089459,-0.026113,1734,2109,2228,2868,1836,1994
-0.024899,-0.054608,0.688447,-0.278613,0.087884,-0.037767,1757,2109,2232,2868,1876,1994
-0.021828,-0.053246,0.674588,-0.272549,0.085435,-0.050439,1762,2109,2238,2868,1884,1994
-0.021936,-0.054473,0.686510,-0.279765,0.087500,-0.041094,1764,2108,2240,2874,1885,1994
-0.023834,-0.052625,0.673755,-0.270462,0.084835,-0.049816,1765,2108,2241,2876,1889,1994
-0.023791,-0.050898,0.662464,-0.263588,0.082318,-0.058584,1770,2109,2242,2872,1890,1994
-0.023478,-0.050428,0.674090,-0.270977,0.082655,-0.049597,1745,2109,2237,2868,1886,1994
-0.024935,-0.053475,0.699389,-0.285314,0.087525,-0.029050,1729,2109,2235,2868,1882,1994
-0.023639,-0.050811,0.661616,-0.263189,0.082167,-0.059338,1712,2109,2234,2868,1881,1994
-0.032661,-0.051812,0.686167,-0.271122,0.085236,-0.034583,1680,2109,2240,2868,1881,1994
-0.035295,-0.052427,0.712554,-0.285228,0.087805,-0.012267,1684,2109,2241,2869,1881,1994
-0.033714,-0.052224,0.698085,-0.277599,0.086525,-0.024598,1689,2109,2241,2869,1881,1994
-0.032301,-0.050168,0.671350,-0.262334,0.082543,-0.046326,1689,2109,2240,2869,1882,1994
-0.032515,-0.050502,0.675285,-0.264575,0.083161,-0.043127,1688,2108,2240,2869,1882,1994
-0.034126,-0.053606,0.712617,-0.286175,0.088939,-0.013028,1686,2108,2240,2869,1882,1994
-0.034172,-0.052936,0.699882,-0.278331,0.087378,-0.022961,1686,2108,2240,2869,1882,1994
-0.033936,-0.051681,0.687225,-0.270766,0.085230,-0.032960,1686,2108,2240,2868,1882,1994
-0.034198,-0.051652,0.687080,-0.270470,0.085200,-0.032911,1686,2108,2238,2868,1882,1994
-0.034358,-0.052907,0.699487,-0.277942,0.087329,-0.023155,1686,2108,2236,2868,1882,1994
-0.032519,-0.051621,0.675366,-0.264607,0.084282,-0.043149,1686,2108,2235,2868,1882,1994
-0.033014,-0.053314,0.686770,-0.271194,0.086790,-0.034012,1685,2108,2235,2868,1886,1994
-0.033014,-0.053314,0.686770,-0.271194,0.086790,-0.034012,1685,2108,2236,2868,1888,1994
-0.032103,-0.052199,0.686356,-0.271673,0.085614,-0.034807,1685,2108,2237,2868,1885,1994
-0.033009,-0.052175,0.686676,-0.271155,0.085648,-0.033998,1691,2108,2239,2868,1888,1994
-0.031194,-0.050165,0.671317,-0.263187,0.082495,-0.047030,1694,2108,2240,2869,1886,1994
-0.031397,-0.051099,0.675827,-0.265782,0.083750,-0.043432,1694,2108,2241,2876,1884,1994
-0.032312,-0.050539,0.673017,-0.263342,0.083030,-0.045038,1695,2108,2241,2876,1884,1994
-0.033039,-0.050501,0.675262,-0.264148,0.083179,-0.042823,1695,2108,2241,2873,1884,1994
-0.033885,-0.053691,0.714091,-0.287269,0.089118,-0.012023,1695,2109,2238,2869,1883,1994
-0.030088,-0.050162,0.671283,-0.264040,0.082447,-0.047734,1695,2109,2240,2869,1882,1994
-0.030816,-0.050502,0.675273,-0.265909,0.083094,-0.044177,1695,2109,2240,2869,1882,1994
-0.033020,-0.051782,0.699883,-0.279256,0.086184,-0.023575,1695,2109,2240,2869,1882,1994
-0.032647,-0.051825,0.700585,-0.279981,0.086262,-0.023255,1695,2109,2240,2869,1882,1994
-0.032947,-0.052423,0.712490,-0.287043,0.087705,-0.013756,1693,2109,2240,2869,1882,1994
-0.031190,-0.049052,0.671229,-0.263150,0.081380,-0.047013,1689,2109,2240,2869,1882,1994
-0.033020,-0.051782,0.699883,-0.279256,0.086184,-0.023575,1686,2109,2240,2869,1882,1994
-0.034146,-0.049383,0.675179,-0.263237,0.082100,-0.042122,1686,2109,2240,2877,1882,1994
-0.033796,-0.049819,0.676644,-0.264407,0.082624,-0.041219,1688,2109,2242,2877,1882,1994
-0.036431,-0.051914,0.698917,-0.275968,0.086379,-0.022255,1692,2109,2242,2877,1882,1994
-0.035016,-0.049548,0.670425,-0.259630,0.081965,-0.045341,1694,2109,2241,2877,1882,1994
-0.033463,-0.050421,0.673986,-0.263030,0.083025,-0.043561,1695,2109,2241,2877,1882,1994
-0.032806,-0.049543,0.670362,-0.261336,0.081870,-0.046744,1695,2109,2241,2877,1882,1994
-0.035425,-0.052973,0.712571,-0.285129,0.088355,-0.012217,1695,2109,2241,2877,1882,1994
-0.035245,-0.053533,0.712226,-0.285052,0.088882,-0.012643,1694,2109,2241,2877,1882,1994
-0.033035,-0.049383,0.675185,-0.264117,0.082058,-0.042798,1697,2109,2242,2877,1882,1994
-0.033035,-0.049383,0.675185,-0.264117,0.082058,-0.042798,1705,2109,2242,2877,1882,1994
-0.033231,-0.052685,0.711479,-0.286194,0.087906,-0.014398,1714,2110,2242,2870,1882,1994
-0.031000,-0.051291,0.713183,-0.289019,0.086551,-0.014314,1717,2111,2243,2872,1883,1994
-0.031147,-0.049954,0.698896,-0.280152,0.084221,-0.025354,1719,2111,2243,2877,1885,1994
-0.031405,-0.049907,0.697844,-0.279304,0.084109,-0.026019,1719,2111,2243,2877,1888,1994
-0.031426,-0.050714,0.684848,-0.271301,0.084002,-0.036290,1698,2110,2242,2877,1883,1994
-0.036475,-0.050625,0.699839,-0.276516,0.085161,-0.021401,1662,2110,2234,2868,1881,1994
-0.035650,-0.050047,0.688156,-0.270005,0.083731,-0.031049,1661,2110,2231,2868,1881,1994
-0.035691,-0.051056,0.696870,-0.275307,0.085351,-0.024250,1657,2110,2230,2868,1881,1994
-0.035298,-0.051061,0.689639,-0.271180,0.084833,-0.030177,1649,2110,2230,2868,1881,1994
-0.035457,-0.052259,0.698482,-0.276467,0.086655,-0.023221,1643,2110,2236,2868,1881,1994
-0.037446,-0.053193,0.715273,-0.285190,0.088841,-0.008872,1637,2110,2241,2869,1881,1994
-0.041117,-0.053214,0.727316,-0.289682,0.089850,0.002846,1634,2110,2242,2873,1881,1994
-0.043788,-0.048568,0.695895,-0.268349,0.083115,-0.019859,1646,2109,2243,2877,1881,1994
-0.044100,-0.049537,0.700951,-0.271193,0.084448,-0.015769,1664,2108,2243,2877,1879,1994
-0.041404,-0.049720,0.683264,-0.262464,0.083284,-0.031344,1698,2108,2242,2877,1867,1994
-0.038245,-0.051385,0.683818,-0.265277,0.084861,-0.032976,1716,2109,2241,2868,1857,1994
-0.021790,-0.049984,0.673040,-0.271671,0.082074,-0.051422,1736,2126,2236,2859,1775,1994
-0.024145,-0.049385,0.675223,-0.271159,0.081720,-0.048214,1736,2129,2237,2865,1760,1994
-0.028240,-0.048266,0.687012,-0.275175,0.081591,-0.036346,1735,2134,2238,2866,1752,1994
-0.020728,-0.048496,0.685360,-0.280089,0.081415,-0.042266,1750,2137,2222,2856,1807,1994
-0.014591,-0.049385,0.686590,-0.285677,0.082151,-0.045129,1760,2134,2211,2855,1891,1994
-0.014053,-0.049913,0.674651,-0.278768,0.081818,-0.054889,1761,2133,2211,2855,1895,1994
-0.014007,-0.052145,0.685682,-0.285546,0.084816,-0.046419,1771,2133,2211,2855,1905,1994
-0.003255,-0.053176,0.627828,-0.258515,0.081366,-0.098584,1896,2124,2212,2865,1960,1994
-0.002740,-0.054762,0.628203,-0.259131,0.082953,-0.098730,1910,2124,2216,2865,2007,1994
-0.002061,-0.057909,0.661163,-0.279855,0.088379,-0.073475,1917,2124,2220,2862,2046,1994
-0.016413,-0.050703,0.701191,-0.293183,0.084561,-0.032635,1728,2137,2212,2854,1829,1994
-0.024759,-0.048908,0.700024,-0.285901,0.083010,-0.028297,1698,2136,2215,2856,1775,1994
-0.028186,-0.050666,0.687721,-0.275622,0.084031,-0.036012,1739,2125,2224,2861,1798,1994
-0.023803,-0.050634,0.699972,-0.286601,0.084690,-0.029061,1730,2129,2227,2857,1830,1994
-0.024397,-0.050093,0.700478,-0.286450,0.084210,-0.028256,1729,2131,2217,2856,1835,1994
-0.022206,-0.053662,0.713341,-0.296028,0.088587,-0.019765,1729,2131,2212,2855,1837,1994
-0.020274,-0.051100,0.675860,-0.274584,0.083325,-0.050221,1729,2131,2212,2855,1837,1994
-0.019522,-0.050668,0.672937,-0.273389,0.082661,-0.052946,1730,2133,2212,2855,1837,1994
-0.019703,-0.050505,0.675377,-0.274745,0.082676,-0.050903,1730,2134,2212,2855,1837,1994
-0.019607,-0.049909,0.674591,-0.274346,0.082024,-0.051534,1730,2135,2212,2855,1837,1994
-0.020937,-0.051251,0.700526,-0.289196,0.085234,-0.030429,1730,2135,2212,2855,1837,1994
-0.019521,-0.049558,0.672917,-0.273392,0.081552,-0.052874,1733,2132,2212,2855,1838,1994
-0.019607,-0.049909,0.674591,-0.274346,0.082024,-0.051534,1733,2128,2212,2855,1838,1994
-0.019647,-0.053304,0.686638,-0.281665,0.086255,-0.042304,1736,2122,2212,2856,1838,1994
-0.019604,-0.057541,0.685470,-0.280928,0.090396,-0.043583,1738,2123,2212,2856,1838,1994
-0.018581,-0.055790,0.661959,-0.267329,0.086959,-0.062561,1738,2126,2213,2856,1838,1994
-0.019039,-0.054879,0.674163,-0.274469,0.086926,-0.052611,1735,2134,2213,2856,1838,1994
-0.018962,-0.052311,0.672666,-0.273644,0.084258,-0.053632,1732,2136,2213,2855,1837,1994
-0.019571,-0.049976,0.672929,-0.273354,0.081972,-0.052868,1730,2136,2213,2855,1836,1994
-0.020707,-0.049477,0.674155,-0.273217,0.081605,-0.051168,1737,2125,2213,2857,1838,1994
-0.016388,-0.055648,0.650747,-0.262181,0.085945,-0.072710,1782,2117,2211,2857,1841,1994
-0.012956,-0.056256,0.660942,-0.271139,0.087135,-0.066844,1782,2120,2212,2856,1871,1994
-0.012044,-0.054643,0.651756,-0.266242,0.084847,-0.074498,1778,2126,2213,2856,1884,1994
-0.012043,-0.053561,0.651667,-0.266203,0.083763,-0.074483,1775,2128,2217,2856,1893,1994
-0.013661,-0.054137,0.652113,-0.265191,0.084430,-0.073187,1830,2115,2226,2866,1901,1994
-0.013016,-0.055105,0.650586,-0.264751,0.085263,-0.074860,1848,2115,2227,2866,1912,1994
-0.012516,-0.054464,0.639107,-0.258109,0.083799,-0.084142,1871,2115,2227,2867,1956,1994
-0.011585,-0.054487,0.649580,-0.265271,0.084521,-0.076479,1881,2115,2227,2867,1981,1994
-0.009383,-0.053241,0.628922,-0.254348,0.081743,-0.093975,1899,2115,2227,2867,2022,1994
-0.007787,-0.054888,0.638684,-0.261578,0.084009,-0.087406,1919,2115,2227,2867,2055,1994
-0.021036,-0.056673,0.650109,-0.258107,0.087101,-0.070445,1824,2054,2283,2868,1920,1994
-0.023800,-0.059302,0.661007,-0.262581,0.090594,-0.060390,1823,2042,2299,2868,1920,1994
-0.024137,-0.055703,0.609502,-0.230750,0.083401,-0.100402,1823,2030,2320,2868,1923,1994
-0.028506,-0.057774,0.630943,-0.240434,0.087140,-0.081028,1825,2020,2343,2867,1930,1994
-0.032808,-0.058809,0.650015,-0.248730,0.089677,-0.063476,1827,2010,2365,2866,1938,1994
-0.057534,-0.052232,0.631693,-0.218050,0.082787,-0.062217,1807,1908,2487,2807,1901,1994
-0.058012,-0.051074,0.627397,-0.215050,0.081349,-0.065211,1780,1908,2489,2793,1863,1994
-0.048526,-0.053165,0.637488,-0.228705,0.083777,-0.063252,1812,1920,2471,2739,1924,1994
-0.044468,-0.054638,0.626018,-0.224850,0.084283,-0.074875,1834,1919,2471,2756,1958,1994
-0.045678,-0.056407,0.638248,-0.231379,0.086952,-0.064655,1844,1919,2470,2767,1970,1994
-0.045026,-0.055640,0.626398,-0.224631,0.085329,-0.074313,1853,1916,2468,2779,1980,1994
-0.046334,-0.057140,0.617616,-0.218189,0.086259,-0.080537,1873,1888,2459,2816,1997,1994
-0.050904,-0.061053,0.608477,-0.208923,0.089692,-0.085233,1884,1874,2472,2836,2047,1994
-0.052718,-0.058862,0.608614,-0.207603,0.087588,-0.083841,1850,1874,2473,2836,2009,1994
-0.062286,-0.058727,0.640524,-0.219635,0.090064,-0.052874,1745,1876,2473,2834,1886,1994
-0.061670,-0.056234,0.621266,-0.208334,0.086203,-0.068199,1725,1881,2472,2834,1867,1994
-0.067335,-0.058446,0.652134,-0.222778,0.090794,-0.040629,1709,1890,2471,2834,1849,1994
-0.069665,-0.055885,0.647925,-0.218389,0.088036,-0.042309,1701,1907,2468,2834,1834,1994
-0.072284,-0.054849,0.673760,-0.232189,0.088919,-0.020306,1753,1912,2462,2834,1859,1994
-0.066454,-0.053412,0.640076,-0.216137,0.084896,-0.050253,1776,1912,2462,2834,1885,1994
-0.057338,-0.053134,0.618716,-0.210229,0.082767,-0.072613,1858,1912,2463,2834,1996,1994
-0.055988,-0.053616,0.621867,-0.213221,0.083417,-0.071000,1886,1911,2463,2834,2027,1994
-0.051476,-0.054704,0.627659,-0.220325,0.084734,-0.069296,1891,1911,2470,2835,2025,1994
-0.055173,-0.052938,0.616683,-0.210692,0.082345,-0.075523,1769,1912,2460,2834,1901,1994
-0.056320,-0.053135,0.618724,-0.211036,0.082729,-0.073231,1741,1912,2459,2834,1869,1994
-0.060319,-0.054844,0.638127,-0.219766,0.085949,-0.055657,1715,1912,2459,2834,1836,1994
-0.065931,-0.054471,0.644020,-0.218957,0.086208,-0.047555,1684,1912,2459,2834,1790,1994
-0.071600,-0.055200,0.651861,-0.219285,0.087703,-0.037974,1680,1912,2459,2834,1774,1994
-0.072672,-0.055199,0.651852,-0.218433,0.087743,-0.037324,1699,1911,2459,2834,1792,1994
-0.072263,-0.055557,0.653718,-0.219897,0.088215,-0.036136,1721,1911,2459,2834,1812,1994
-0.063974,-0.058098,0.663440,-0.232374,0.091111,-0.033770,1825,1910,2459,2834,1948,1994
-0.049713,-0.055181,0.608224,-0.209783,0.083776,-0.085698,1953,1912,2461,2834,2084,1994
-0.050496,-0.057454,0.629546,-0.222221,0.087570,-0.068630,1971,1912,2461,2834,2111,1994
-0.045590,-0.058073,0.616627,-0.218158,0.087091,-0.081844,1965,1912,2459,2834,2135,1994
-0.047176,-0.057989,0.627738,-0.223726,0.087848,-0.072128,1905,1909,2459,2834,2048,1994
-0.046659,-0.057122,0.617331,-0.217758,0.086233,-0.080561,1882,1908,2459,2834,2016,1994
-0.047090,-0.055910,0.601251,-0.207565,0.083912,-0.092846,1857,1906,2459,2834,1987,1994
-0.049231,-0.056705,0.608448,-0.210281,0.085293,-0.085937,1832,1905,2458,2834,1962,1994
-0.050395,-0.056534,0.608410,-0.209341,0.085165,-0.085241,1806,1905,2458,2834,1940,1994
-0.052528,-0.057102,0.615471,-0.211983,0.086308,-0.078426,1784,1905,2458,2834,1922,1994
-0.057485,-0.057410,0.629280,-0.216541,0.087777,-0.064554,1745,1905,2458,2834,1878,1994
-0.061667,-0.058914,0.651621,-0.226931,0.091006,-0.044542,1735,1905,2458,2834,1862,1994
-0.063333,-0.058292,0.650210,-0.224758,0.090351,-0.044582,1730,1905,2458,2834,1855,1994
-0.063844,-0.057124,0.640291,-0.218282,0.088510,-0.051976,1732,1905,2458,2834,1852,1994
-0.063844,-0.057124,0.640291,-0.218282,0.088510,-0.051976,1741,1904,2458,2834,1853,1994
-0.064384,-0.057693,0.644456,-0.220405,0.089391,-0.048415,1754,1904,2457,2834,1855,1994
-0.061743,-0.058185,0.640349,-0.219963,0.089490,-0.053302,1793,1903,2457,2834,1897,1994
-0.057753,-0.058496,0.629574,-0.216496,0.088890,-0.064244,1842,1903,2457,2834,1979,1994
-0.053168,-0.058223,0.618711,-0.213453,0.087678,-0.075575,1899,1903,2457,2834,2047,1994
-0.049854,-0.057587,0.609001,-0.210118,0.086234,-0.085190,1924,1903,2457,2834,2070,1994
-0.048463,-0.059291,0.618852,-0.217240,0.088571,-0.078430,1950,1903,2457,2834,2095,1994
-0.046014,-0.057796,0.598505,-0.206705,0.085558,-0.095813,1975,1903,2457,2834,2121,1994
-0.044606,-0.057617,0.589064,-0.202024,0.084662,-0.104087,1990,1904,2457,2834,2141,1994
-0.043651,-0.057472,0.587097,-0.201573,0.084342,-0.106207,1999,1905,2457,2834,2155,1994
-0.042058,-0.055884,0.571131,-0.193052,0.081577,-0.119613,2003,1906,2458,2834,2160,1994
-0.042058,-0.055884,0.571131,-0.193052,0.081577,-0.119613,2002,1906,2458,2834,2161,1994
-0.041567,-0.055856,0.570841,-0.193263,0.081509,-0.120139,1992,1906,2458,2834,2160,1994
-0.043190,-0.056049,0.587397,-0.202139,0.082927,-0.106141,1937,1905,2460,2834,2111,1994
-0.044064,-0.056138,0.588884,-0.202361,0.083154,-0.104443,1910,1904,2460,2834,2072,1994
-0.045389,-0.056850,0.598534,-0.207228,0.084592,-0.096098,1885,1904,2459,2834,2038,1994
-0.047126,-0.057415,0.606956,-0.211018,0.085814,-0.088456,1861,1904,2458,2834,2009,1994
-0.048189,-0.057335,0.608376,-0.211052,0.085876,-0.086682,1829,1904,2458,2834,1978,1994
-0.051126,-0.058217,0.618654,-0.215030,0.087590,-0.076869,1807,1904,2458,2834,1959,1994
-0.052969,-0.057774,0.619069,-0.213835,0.087248,-0.075379,1781,1904,2458,2834,1934,1994
-0.058161,-0.057951,0.638290,-0.221530,0.088975,-0.057097,1735,1904,2457,2834,1882,1994
-0.065967,-0.058789,0.649785,-0.222412,0.090918,-0.043342,1707,1904,2456,2833,1836,1994
-0.067313,-0.058841,0.652969,-0.223303,0.091246,-0.040017,1724,1904,2456,2833,1848,1994
-0.066544,-0.058290,0.650193,-0.222213,0.090472,-0.042628,1741,1904,2456,2833,1865,1994
-0.056982,-0.058191,0.626766,-0.215386,0.088359,-0.066901,1839,1904,2456,2833,1986,1994
-0.054646,-0.058498,0.629600,-0.218964,0.088774,-0.066128,1867,1904,2456,2833,2018,1994
-0.051020,-0.057535,0.616244,-0.213643,0.086736,-0.078776,1896,1905,2456,2833,2046,1994
-0.048571,-0.057007,0.608413,-0.210777,0.085565,-0.086392,1926,1905,2457,2833,2074,1994
-0.047013,-0.057422,0.606340,-0.210729,0.085774,-0.089010,1954,1908,2457,2833,2101,1994
-0.045505,-0.056794,0.598299,-0.206993,0.084525,-0.096208,1980,1910,2457,2833,2126,1994
-0.044064,-0.056138,0.588884,-0.202361,0.083154,-0.104443,1998,1912,2458,2833,2147,1994
-0.044604,-0.056884,0.606633,-0.212818,0.085165,-0.090213,2019,1913,2460,2834,2178,1994
-0.047576,-0.054415,0.601166,-0.207148,0.082435,-0.092496,1842,1910,2457,2834,2005,1994
-0.048839,-0.055565,0.608846,-0.210849,0.084169,-0.085774,1818,1909,2456,2833,1983,1994
-0.049962,-0.056711,0.618510,-0.215879,0.086034,-0.077577,1793,1908,2453,2833,1961,1994
-0.057983,-0.059367,0.650247,-0.228991,0.091219,-0.047915,1733,1911,2449,2833,1893,1994
-0.061174,-0.057667,0.644171,-0.222764,0.089221,-0.050604,1721,1911,2449,2834,1874,1994
-0.063333,-0.058292,0.650210,-0.224758,0.090351,-0.044582,1724,1911,2449,2834,1874,1994
-0.062788,-0.057122,0.640265,-0.219100,0.088465,-0.052644,1732,1911,2449,2834,1879,1994
-0.061193,-0.058292,0.650221,-0.226455,0.090270,-0.045884,1784,1911,2449,2834,1926,1994
-0.055751,-0.056917,0.629250,-0.217898,0.087216,-0.065601,1835,1911,2452,2834,1988,1994
-0.053316,-0.056291,0.621892,-0.215312,0.085981,-0.072829,1862,1911,2455,2834,2020,1994
-0.051308,-0.056023,0.618804,-0.215006,0.085420,-0.076467,1891,1911,2457,2834,2049,1994
-0.049706,-0.056101,0.617302,-0.215348,0.085331,-0.078635,1927,1912,2459,2834,2079,1994
-0.047576,-0.054415,0.601166,-0.207148,0.082435,-0.092496,1947,1912,2459,2834,2096,1994
-0.046351,-0.053866,0.598255,-0.206335,0.081636,-0.095493,1970,1912,2459,2834,2118,1994
-0.047063,-0.055991,0.616743,-0.217093,0.085080,-0.080686,1991,1912,2459,2834,2143,1994
-0.043927,-0.055675,0.600014,-0.209305,0.083469,-0.095737,2014,1913,2457,2834,2177,1994
-0.043605,-0.056885,0.606640,-0.213610,0.085128,-0.090819,2012,1913,2459,2834,2174,1994
-0.049198,-0.055593,0.617305,-0.215757,0.084805,-0.078904,1877,1913,2461,2837,2023,1994
-0.050228,-0.055192,0.618925,-0.215943,0.084559,-0.076968,1848,1913,2461,2835,1990,1994
-0.050853,-0.053984,0.607922,-0.208713,0.082606,-0.085141,1816,1912,2461,2835,1958,1994
-0.053146,-0.053955,0.616698,-0.212289,0.083282,-0.076834,1788,1912,2459,2835,1928,1994
-0.059841,-0.056755,0.651178,-0.228128,0.088752,-0.045838,1741,1912,2453,2834,1872,1994
-0.064711,-0.057332,0.651648,-0.224565,0.089549,-0.042531,1701,1912,2450,2834,1813,1994
